,Load,Wind,Solar,Nuclear,NetLoad1,DispGen,NetLoad2
3/30/2016 13:00,37520,5693,410,4712,26705,24672,2033
3/30/2016 14:00,37801,6130,400,4712,26560,24827,1733
3/30/2016 15:00,37979,6510,352,4712,26405,25095,1310
3/30/2016 16:00,38191,6678,223,4712,26579,24900,1679
3/30/2016 17:00,38401,7251,188,4712,26250,24082,2168
3/30/2016 18:00,38464,7506,110,4712,26135,24323,1812
3/30/2016 19:00,38239,7053,0,4712,26474,24641,1833
3/30/2016 20:00,38112,7808,0,4712,25592,23293,2299
3/30/2016 21:00,38854,8462,0,4712,25680,20166,5514
3/30/2016 22:00,37737,8563,0,4712,24462,17976,6486
3/30/2016 23:00,35257,7808,0,4712,22737,16369,6368
3/31/2016 0:00,32292,8148,0,4712,19432,14529,4903
3/31/2016 1:00,30145,9437,0,4712,15996,13208,2788
3/31/2016 2:00,28909,9493,0,4712,14704,13131,1573
3/31/2016 3:00,28212,9157,0,4712,14343,13968,375
3/31/2016 4:00,27984,8578,0,4712,14694,16005,-1311
3/31/2016 5:00,28363,7739,0,4712,15912,19550,-3638
3/31/2016 6:00,30128,7565,0,4712,17851,21368,-3517
3/31/2016 7:00,33727,7024,0,4712,21990,22206,-216
3/31/2016 8:00,35163,5960,22,4712,24469,23785,684
3/31/2016 9:00,34998,4732,69,4712,25485,26200,-715
3/31/2016 10:00,35812,2759,108,4712,28234,28120,114
3/31/2016 11:00,36762,1692,198,4712,30160,29235,925
3/31/2016 12:00,37697,982,264,4712,31740,30761,979
3/31/2016 13:00,38690,683,263,4712,33032,31789,1243
3/31/2016 14:00,39922,625,250,4712,34336,32854,1482
3/31/2016 15:00,41032,794,306,4712,35220,33610,1610
3/31/2016 16:00,42276,913,193,4712,36458,33445,3013
3/31/2016 17:00,43126,1623,139,4712,36652,31867,4785
3/31/2016 18:00,43322,2464,59,4712,36087,30587,5500
3/31/2016 19:00,42220,3273,0,4712,34234,28886,5348
3/31/2016 20:00,40948,6482,0,4712,29754,25387,4367
3/31/2016 21:00,41346,8018,0,4712,28616,22162,6454
3/31/2016 22:00,39599,7889,0,4712,26998,19078,7920
3/31/2016 23:00,36437,6634,0,4712,25092,17747,7345
4/1/2016 0:00,32641,5764,0,4712,22165,16979,5186
4/1/2016 1:00,29746,4974,0,4712,20060,16479,3581
4/1/2016 2:00,28073,5330,0,4712,18032,15126,2906
4/1/2016 3:00,27024,6913,0,4712,15400,14224,1176
4/1/2016 4:00,26578,7426,0,4712,14440,15656,-1216
4/1/2016 5:00,26846,7207,0,4712,14926,18849,-3923
4/1/2016 6:00,28422,7220,0,4712,16490,20029,-3539
4/1/2016 7:00,31816,7402,0,4712,19702,19896,-194
4/1/2016 8:00,33325,7451,192,4712,20970,20738,232
4/1/2016 9:00,33282,7092,274,4712,21204,20549,655
4/1/2016 10:00,33850,8347,313,4712,20478,19606,872
4/1/2016 11:00,34488,8845,379,4712,20553,19245,1308
4/1/2016 12:00,34795,8879,445,4712,20758,19467,1291
4/1/2016 13:00,34677,8452,494,4712,21019,19517,1502
4/1/2016 14:00,34506,7991,494,4712,21309,19784,1525
4/1/2016 15:00,34157,7139,481,4712,21824,20539,1285
4/1/2016 16:00,33908,5988,428,4712,22780,21159,1621
4/1/2016 17:00,33570,5284,368,4712,23206,21230,1976
4/1/2016 18:00,33218,4817,239,4712,23451,21573,1878
4/1/2016 19:00,32706,4899,0,4712,23094,22897,197
4/1/2016 20:00,32900,5096,0,4712,23092,21869,1223
4/1/2016 21:00,34030,5255,0,4712,24062,20513,3549
4/1/2016 22:00,33439,5414,0,4712,23313,18770,4543
4/1/2016 23:00,32030,5969,0,4712,21348,16802,4546
4/2/2016 0:00,30074,6559,0,4712,18803,15444,3359
4/2/2016 1:00,28531,7039,0,4712,16780,14756,2024
4/2/2016 2:00,27572,6985,0,4712,15875,14888,987
4/2/2016 3:00,27086,6638,0,4712,15736,15554,182
4/2/2016 4:00,26916,6044,0,4712,16160,16759,-599
4/2/2016 5:00,27198,5724,0,4712,16762,18245,-1483
4/2/2016 6:00,28016,5215,0,4712,18088,20346,-2258
4/2/2016 7:00,29738,4816,22,4712,20189,22035,-1846
4/2/2016 8:00,31181,3432,193,4712,22844,23567,-723
4/2/2016 9:00,32182,2428,281,4712,24761,23986,775
4/2/2016 10:00,32599,2068,420,4712,25399,23472,1927
4/2/2016 11:00,32491,2108,434,4712,25237,23313,1924
4/2/2016 12:00,32001,1677,503,4712,25109,23202,1907
4/2/2016 13:00,31468,1362,509,4712,24885,23222,1663
4/2/2016 14:00,30999,1214,505,4712,24568,23321,1247
4/2/2016 15:00,30719,1151,488,4712,24368,23640,728
4/2/2016 16:00,30751,876,444,4712,24719,23980,739
4/2/2016 17:00,31002,687,417,4712,25186,24315,871
4/2/2016 18:00,31187,346,263,4712,25866,24687,1179
4/2/2016 19:00,31131,300,2,4712,26118,25390,728
4/2/2016 20:00,31244,811,0,4712,25721,24203,1518
4/2/2016 21:00,32375,2040,0,4712,25624,21846,3778
4/2/2016 22:00,31822,3478,0,4712,23633,18545,5088
4/2/2016 23:00,30412,4775,0,4712,20926,15815,5111
4/3/2016 0:00,28665,6076,0,4712,17877,14202,3675
4/3/2016 1:00,27151,6744,0,4712,15695,13493,2202
4/3/2016 2:00,26265,6867,0,4712,14687,13451,1236
4/3/2016 3:00,25789,6588,0,4712,14489,13582,907
4/3/2016 4:00,25657,6690,0,4712,14255,14368,-113
4/3/2016 5:00,25816,6226,0,4712,14878,15379,-501
4/3/2016 6:00,26433,6410,0,4712,15311,16313,-1002
4/3/2016 7:00,27652,6156,5,4712,16778,17933,-1155
4/3/2016 8:00,28686,4801,69,4712,19104,20267,-1163
4/3/2016 9:00,29882,3848,251,4712,21071,19505,1566
4/3/2016 10:00,30500,5748,318,4712,19722,18386,1336
4/3/2016 11:00,30653,5720,410,4712,19811,18884,927
4/3/2016 12:00,30774,5666,476,4712,19920,19086,834
4/3/2016 13:00,30991,5700,512,4712,20067,19695,372
4/3/2016 14:00,31302,5419,508,4712,20662,20575,87
4/3/2016 15:00,31721,5330,458,4712,21221,21549,-328
4/3/2016 16:00,32384,5145,394,4712,22133,22693,-560
4/3/2016 17:00,33209,4592,296,4712,23608,24041,-433
4/3/2016 18:00,33948,3583,112,4712,25541,24856,685
4/3/2016 19:00,34113,2978,1,4712,26423,25348,1075
4/3/2016 20:00,33984,4296,0,4712,24975,23417,1558
4/3/2016 21:00,35124,5789,0,4712,24622,19177,5445
4/3/2016 22:00,34181,8082,0,4712,21387,14948,6439
4/3/2016 23:00,31837,9083,0,4712,18042,12526,5516
4/4/2016 0:00,28965,9642,0,4712,14611,11668,2943
4/4/2016 1:00,26920,9152,0,4712,13056,11635,1421
4/4/2016 2:00,25737,9207,0,4712,11818,11654,164
4/4/2016 3:00,25180,9430,0,4712,11038,12197,-1159
4/4/2016 4:00,25107,9093,0,4712,11302,14291,-2989
4/4/2016 5:00,25741,7678,0,4712,13350,17860,-4510
4/4/2016 6:00,27810,7720,0,4712,15378,19940,-4562
4/4/2016 7:00,31607,6686,0,4712,20209,21091,-882
4/4/2016 8:00,32972,4859,113,4712,23288,23473,-185
4/4/2016 9:00,32901,3158,223,4712,24808,25140,-332
4/4/2016 10:00,33320,2496,241,4712,25871,26764,-893
4/4/2016 11:00,33969,1655,290,4712,27312,27901,-589
4/4/2016 12:00,34594,1145,277,4712,28460,29092,-632
4/4/2016 13:00,35219,1045,271,4712,29191,29949,-758
4/4/2016 14:00,36200,1415,302,4712,29771,30692,-921
4/4/2016 15:00,37383,1713,337,4712,30621,31530,-909
4/4/2016 16:00,38568,1765,182,4712,31909,31970,-61
4/4/2016 17:00,39811,2007,109,4712,32982,31591,1391
4/4/2016 18:00,40465,2614,68,4712,33070,29877,3193
4/4/2016 19:00,40319,3980,0,4712,31627,28404,3223
4/4/2016 20:00,39372,6395,0,4712,28265,24911,3354
4/4/2016 21:00,39759,8377,0,4712,26670,20388,6282
4/4/2016 22:00,38006,8561,0,4712,24732,17167,7565
4/4/2016 23:00,34638,9124,0,4712,20802,14183,6619
4/5/2016 0:00,31087,9719,0,4712,16655,12643,4012
4/5/2016 1:00,28505,9575,0,4712,14218,11764,2454
4/5/2016 2:00,26970,9760,0,4712,12498,11322,1176
4/5/2016 3:00,26033,9812,0,4712,11509,11919,-410
4/5/2016 4:00,25721,9675,0,4712,11334,13687,-2353
4/5/2016 5:00,26176,9599,0,4712,11864,16447,-4583
4/5/2016 6:00,27938,9841,0,4712,13384,17448,-4064
4/5/2016 7:00,31652,9840,36,4712,17063,17793,-730
4/5/2016 8:00,32845,9119,179,4712,18835,18761,74
4/5/2016 9:00,32949,8765,245,4712,19227,20193,-966
4/5/2016 10:00,33774,8440,279,4712,20343,21528,-1185
4/5/2016 11:00,34819,9099,306,4712,20702,22292,-1590
4/5/2016 12:00,35822,8971,333,4712,21806,23333,-1527
4/5/2016 13:00,37001,9400,356,4712,22533,24121,-1588
4/5/2016 14:00,38328,9450,369,4712,23796,25303,-1507
4/5/2016 15:00,39309,9405,359,4712,24832,26057,-1225
4/5/2016 16:00,40436,9329,346,4712,26049,25597,452
4/5/2016 17:00,41260,10013,264,4712,26272,24256,2016
4/5/2016 18:00,41221,10439,203,4712,25868,23202,2666
4/5/2016 19:00,40257,10604,2,4712,24938,23670,1268
4/5/2016 20:00,39250,10606,0,4712,23932,22099,1833
4/5/2016 21:00,39709,10660,0,4712,24337,18673,5664
4/5/2016 22:00,38061,10929,0,4712,22420,15725,6695
4/5/2016 23:00,34829,10765,0,4712,19352,13553,5799
4/6/2016 0:00,31342,10659,0,4712,15971,12570,3401
4/6/2016 1:00,28885,10313,0,4712,13860,12210,1650
4/6/2016 2:00,27456,10076,0,4712,12669,12325,344
4/6/2016 3:00,26630,9163,0,4712,12754,12524,230
4/6/2016 4:00,26281,9952,0,4712,11617,13691,-2074
4/6/2016 5:00,26600,9943,0,4712,11945,17347,-5402
4/6/2016 6:00,28563,9584,0,4712,14267,18639,-4372
4/6/2016 7:00,32125,9067,48,4712,18297,20593,-2296
4/6/2016 8:00,33274,6109,222,4712,22231,22231,0
4/6/2016 9:00,33338,6730,293,4712,21603,22548,-945
4/6/2016 10:00,34016,7048,346,4712,21910,23249,-1339
4/6/2016 11:00,34882,6066,347,4712,23757,25367,-1610
4/6/2016 12:00,35603,4402,381,4712,26109,27304,-1195
4/6/2016 13:00,36182,3833,455,4712,27182,28382,-1200
4/6/2016 14:00,36940,3015,438,4712,28776,29590,-814
4/6/2016 15:00,37615,2783,452,4712,29668,30337,-669
4/6/2016 16:00,38308,2679,438,4712,30479,30803,-324
4/6/2016 17:00,39103,2084,378,4712,31929,31131,798
4/6/2016 18:00,39215,1348,225,4712,32930,31184,1746
4/6/2016 19:00,38744,608,1,4712,33423,31884,1539
4/6/2016 20:00,37903,924,0,4712,32267,29832,2435
4/6/2016 21:00,38416,1939,0,4712,31765,25459,6306
4/6/2016 22:00,36854,3653,0,4712,28489,20231,8258
4/6/2016 23:00,33650,5675,0,4712,23263,16304,6959
4/7/2016 0:00,30334,6846,0,4712,18776,14560,4216
4/7/2016 1:00,28017,7046,0,4712,16259,14050,2209
4/7/2016 2:00,26753,6937,0,4712,15104,13784,1320
4/7/2016 3:00,26013,6939,0,4712,14362,13958,404
4/7/2016 4:00,25678,7697,0,4712,13269,15025,-1756
4/7/2016 5:00,26213,9011,0,4712,12489,18016,-5527
4/7/2016 6:00,28231,8717,0,4712,14801,18997,-4196
4/7/2016 7:00,32107,8657,13,4712,18725,19349,-624
4/7/2016 8:00,33229,7418,218,4712,20880,21513,-633
4/7/2016 9:00,33232,6283,325,4712,21911,22165,-254
4/7/2016 10:00,33868,6462,381,4712,22313,23792,-1479
4/7/2016 11:00,34716,5196,440,4712,24367,25860,-1493
4/7/2016 12:00,35604,4304,453,4712,26135,28180,-2045
4/7/2016 13:00,36514,3725,515,4712,27562,29466,-1904
4/7/2016 14:00,37738,3796,506,4712,28724,30253,-1529
4/7/2016 15:00,38967,4310,502,4712,29443,30322,-879
4/7/2016 16:00,40231,5567,475,4712,29477,28628,849
4/7/2016 17:00,41364,6874,403,4712,29375,27187,2188
4/7/2016 18:00,41541,7607,257,4712,28965,25845,3120
4/7/2016 19:00,40504,8289,1,4712,27502,25649,1853
4/7/2016 20:00,39415,8999,0,4712,25704,23681,2023
4/7/2016 21:00,39860,9309,0,4712,25839,20949,4890
4/7/2016 22:00,38179,8688,0,4712,24779,17746,7033
4/7/2016 23:00,34936,8111,0,4712,22113,15675,6438
4/8/2016 0:00,31434,7961,0,4712,18761,14475,4286
4/8/2016 1:00,28925,7253,0,4712,16961,14112,2849
4/8/2016 2:00,27370,7113,0,4712,15545,14141,1404
4/8/2016 3:00,26434,6702,0,4712,15019,14673,346
4/8/2016 4:00,26104,6211,0,4712,15181,16967,-1786
4/8/2016 5:00,26447,5453,0,4712,16282,20480,-4198
4/8/2016 6:00,28068,5131,0,4712,18225,21833,-3608
4/8/2016 7:00,31479,5193,6,4712,21569,22289,-720
4/8/2016 8:00,32676,4044,33,4712,23887,23738,149
4/8/2016 9:00,32921,3806,54,4712,24350,24676,-326
4/8/2016 10:00,33733,3550,145,4712,25327,25440,-113
4/8/2016 11:00,34645,3346,262,4712,26325,25710,615
4/8/2016 12:00,35172,4043,349,4712,26068,25961,107
4/8/2016 13:00,35750,4534,352,4712,26152,26274,-122
4/8/2016 14:00,36621,4802,331,4712,26776,26394,382
4/8/2016 15:00,37272,4976,347,4712,27237,26388,849
4/8/2016 16:00,37677,5846,330,4712,26789,25742,1047
4/8/2016 17:00,37996,6266,201,4712,26818,24260,2558
4/8/2016 18:00,37682,6555,88,4712,26326,23472,2854
4/8/2016 19:00,36732,5868,1,4712,26150,24262,1888
4/8/2016 20:00,35863,6998,0,4712,24153,22050,2103
4/8/2016 21:00,36389,8168,0,4712,23508,19348,4160
4/8/2016 22:00,35350,8504,0,4712,22134,16483,5651
4/8/2016 23:00,33231,9342,0,4712,19178,14499,4679
4/9/2016 0:00,30822,9403,0,4712,16707,13531,3176
4/9/2016 1:00,28701,9396,0,4712,14593,12472,2121
4/9/2016 2:00,27308,8731,0,4712,13865,12931,934
4/9/2016 3:00,26443,8156,0,4712,13576,13041,535
4/9/2016 4:00,25963,7603,0,4712,13649,15145,-1496
4/9/2016 5:00,25795,5533,0,4712,15550,17215,-1665
4/9/2016 6:00,26176,5278,0,4712,16186,17511,-1325
4/9/2016 7:00,27363,6044,14,4712,16593,18550,-1957
4/9/2016 8:00,28402,6276,212,4712,17201,19262,-2061
4/9/2016 9:00,29826,6430,371,4712,18312,19897,-1585
4/9/2016 10:00,31341,7650,385,4712,18594,19246,-652
4/9/2016 11:00,32483,8748,395,4712,18628,19250,-622
4/9/2016 12:00,33261,8514,400,4712,19635,19553,82
4/9/2016 13:00,33484,8470,450,4712,19852,19596,256
4/9/2016 14:00,33635,8933,404,4712,19587,19344,243
4/9/2016 15:00,33828,9301,364,4712,19451,19057,394
4/9/2016 16:00,34030,9506,314,4712,19498,18759,739
4/9/2016 17:00,34087,9744,132,4712,19498,18282,1216
4/9/2016 18:00,34026,10018,78,4712,19218,18247,971
4/9/2016 19:00,33808,9873,0,4712,19222,19471,-249
4/9/2016 20:00,33708,10437,0,4712,18559,17498,1061
4/9/2016 21:00,34645,11670,0,4712,18263,15296,2967
4/9/2016 22:00,33982,12670,0,4712,16600,13323,3277
4/9/2016 23:00,32540,12743,0,4712,15085,11790,3295
4/10/2016 0:00,30603,12296,0,4712,13595,10582,3013
4/10/2016 1:00,28840,12165,0,4712,11963,10143,1820
4/10/2016 2:00,27557,12123,0,4712,10723,9965,758
4/10/2016 3:00,26728,11857,0,4712,10159,9824,335
4/10/2016 4:00,26265,11804,0,4712,9749,10103,-354
4/10/2016 5:00,26140,11824,0,4712,9604,10876,-1272
4/10/2016 6:00,26385,11712,0,4712,9961,11696,-1735
4/10/2016 7:00,27125,11176,21,4712,11217,13448,-2231
4/10/2016 8:00,27657,10896,149,4712,11900,15170,-3270
4/10/2016 9:00,29214,10626,223,4712,13653,16420,-2767
4/10/2016 10:00,31039,10213,311,4712,15803,18119,-2316
4/10/2016 11:00,32420,9584,308,4712,17817,18967,-1150
4/10/2016 12:00,33468,10103,401,4712,18252,18982,-730
4/10/2016 13:00,34417,10835,390,4712,18480,19351,-871
4/10/2016 14:00,35192,10511,305,4712,19664,20005,-341
4/10/2016 15:00,35874,10426,315,4712,20421,20254,167
4/10/2016 16:00,36300,11078,303,4712,20207,20326,-119
4/10/2016 17:00,36716,10920,203,4712,20881,20119,762
4/10/2016 18:00,36985,11445,104,4712,20724,20916,-192
4/10/2016 19:00,36986,10610,6,4712,21658,22223,-565
4/10/2016 20:00,37347,11744,0,4712,20891,21441,-550
4/10/2016 21:00,38593,11239,0,4712,22642,19527,3115
4/10/2016 22:00,37882,11097,0,4712,22073,16890,5183
4/10/2016 23:00,35488,10603,0,4712,20173,15652,4521
4/11/2016 0:00,32574,9015,0,4712,18846,15820,3026
4/11/2016 1:00,30315,7838,0,4712,17765,16309,1456
4/11/2016 2:00,28919,6739,0,4712,17468,16312,1156
4/11/2016 3:00,28099,7107,0,4712,16279,16384,-105
4/11/2016 4:00,27911,7031,0,4712,16167,17910,-1743
4/11/2016 5:00,28488,7117,0,4712,16659,21092,-4433
4/11/2016 6:00,30378,7514,0,4712,18152,22584,-4432
4/11/2016 7:00,33864,7447,19,4712,21686,23816,-2130
4/11/2016 8:00,35445,6250,98,4712,24385,24843,-458
4/11/2016 9:00,35763,7101,129,4712,23821,24999,-1178
4/11/2016 10:00,36698,7862,155,4712,23970,25759,-1789
4/11/2016 11:00,37939,7853,270,4712,25104,26824,-1720
4/11/2016 12:00,39265,7656,355,4712,26543,27317,-774
4/11/2016 13:00,40366,7670,448,4712,27536,27738,-202
4/11/2016 14:00,41465,8025,460,4712,28268,28671,-403
4/11/2016 15:00,42525,7646,372,4712,29795,29687,108
4/11/2016 16:00,43541,7776,389,4712,30665,29799,866
4/11/2016 17:00,44159,7398,334,4712,31714,29014,2700
4/11/2016 18:00,43898,7440,220,4712,31525,27168,4357
4/11/2016 19:00,42802,9467,4,4712,28620,27199,1421
4/11/2016 20:00,41830,8910,0,4712,28208,26120,2088
4/11/2016 21:00,42213,8579,0,4712,28922,23472,5450
4/11/2016 22:00,40589,7697,0,4712,28180,21027,7153
4/11/2016 23:00,37173,7012,0,4712,25450,19460,5990
4/12/2016 0:00,33652,6449,0,4712,22491,18364,4127
4/12/2016 1:00,31221,5643,0,4712,20866,18367,2499
4/12/2016 2:00,29707,4129,0,4712,20866,19458,1408
4/12/2016 3:00,28728,3024,0,4712,20992,20417,575
4/12/2016 4:00,28239,2623,0,4712,20903,22438,-1535
4/12/2016 5:00,28474,2400,0,4712,21362,25819,-4457
4/12/2016 6:00,30195,2534,0,4712,22949,26846,-3897
